Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Other small states,OSS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.46252639,47.23377,47.00735535,46.96946477,47.05218966,47.05515532,47.06667455,47.16676527,47.15386828,47.41310611,47.55580478,47.52315492,47.69762763,48.18838292,48.15977698,48.40686787,48.71134517,48.84949239,49.07270305,49.24084747,49.22832042,49.27875408,49.47925794,50.05730133,50.18559326,50.51670152,50.57398246,50.88226219,51.12231924,51.33323407,50.42049344,51.04036634,51.7695525
Pakistan,PAK,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.228,13.811,13.819,14.18,14.474,12.546,13.697,14.925,15.233,15.674,16.124,16.17,16.213,16.971,17.75,18.316,18.908,19.271,19.811,20.942,21.996,22.183,22.464,22.747,22.948,23.977,23.221,22.47,21.719,23.423,23.226,24.574,24.607
Panama,PAN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.311,38.028,39.244,40.49,41.385,42.449,42.702,42.957,42.375,43.08,44.006,44.933,45.862,46.332,46.336,47.096,45.523,46.006,47.008,48.001,46.819,45.19,47.438,48.888,49.263,50.034,50.371,50.494,52.11,54.333,51.691,53.326,55.214
Peru,PER,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.629,43.704,43.437,44.779,46.121,49.148,51.703,54.234,55.037,57.699,53.584,58.628,60.094,61.539,62.96,64.357,67.581,70.124,70.297,70.614,72.065,71.257,70.973,70.265,69.369,67.725,67.786,69.453,69.909,70.094,59.924,64.89,66.086
Philippines,PHL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.414,47.556,47.651,47.66,47.557,47.442,47.277,47.145,47.274,47.231,47.128,47.085,47.011,46.879,46.548,47.286,47.42,47.415,46.881,47.697,47.962,48.788,48.314,48.205,48.973,48.528,48.041,44.889,45.374,46.404,42.519,44.278,45.955
Palau,PLW,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.678,72.101,71.242,70.178,69.943,70.344,69.996,70.45,70.916,70.958,71.33,69.231,67.049,64.792,62.467,60.083,57.65,55.18,52.684,50.175,47.665,47.716,47.602,47.524,47.058,46.881,46.75,46.694,46.782,46.639,46.197,46.422,46.419
Poland,POL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.648,53.595,53.376,52.854,52.528,51.481,50.871,49.808,49.549,49.205,49.953,50.118,48.806,48.224,47.52,47.83,46.689,46.398,46.75,47.412,48.3,48.441,48.833,48.843,49.224,49.082,49.087,49.197,49.274,48.979,48.69,50.284,50.845
Pre-demographic dividend,PRE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.61374334,59.7519344,59.72943311,59.56650353,59.51356238,59.57397866,59.5338094,59.45167742,59.40289166,59.38665607,59.40376277,59.41531209,59.39829592,59.33864713,59.34523089,59.32378628,59.18116381,59.07157144,58.80472533,58.45911075,58.14712225,57.85148963,56.94624721,56.23089749,56.08800516,56.11295232,56.20154433,55.96818708,56.00886451,56.0992137,55.05658515,57.06568571,57.63027587
Puerto Rico,PRI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.611,31.174,31.931,33.967,33.727,33.49,33.971,34.869,34.743,36.372,34.734,35.36,35.991,36.729,36.237,37.574,37.923,37.022,36.168,34.885,33.858,33.029,32.751,32.473,32.197,31.921,31.776,31.388,31.463,31.515,30.942,31.04,31.868
"Korea, Dem. People's Rep.",PRK,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.115,67.476,68.037,68.44,68.686,69.091,69.421,69.986,70.122,69.749,69.776,69.566,69.539,69.469,69.38,69.17,69.291,69.418,69.235,69.332,69.396,69.369,69.306,69.259,69.215,69.326,69.083,69.363,69.699,69.701,68.369,69.482,69.964
Portugal,PRT,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.427,49.789,49.316,49.393,49.488,49.427,49.285,49.35,51.872,52.297,52.703,53.442,54.065,54.771,54.294,55.295,55.542,55.961,55.827,55.657,55.874,54.616,54.681,54.137,53.81,53.742,53.504,54.06,54.483,54.781,53.598,53.827,54.699
Paraguay,PRY,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.426,51.566,51.447,51.864,52.365,53.122,53.083,53.483,53.245,52.798,52.22,51.891,51.725,51.521,56.889,55.671,51.016,54.039,53.775,55.143,53.057,54.477,59.883,57.692,54.406,54.845,56.482,56.833,59.423,60.257,57.109,59.849,59.28
West Bank and Gaza,PSE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.338,12.325,12.32,12.309,12.302,12.304,12.283,12.31,12.36,12.418,12.466,10.09,10.112,12.554,12.911,12.824,13.543,15.065,14.751,14.613,14.064,15.644,16.183,15.834,16.567,17.99,17.416,17.638,17.638,18.347,16.401,17.507,18.675
Pacific island small states,PSS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.80999478,50.17820233,50.39693306,50.71752896,50.95490726,51.02276394,51.13306926,51.06331901,50.96465826,50.8922308,50.95800903,51.01623884,51.04232142,50.89390257,50.74864648,50.20580185,51.139739,52.10804002,53.07145072,54.12109464,55.09709293,56.05982123,55.56217529,55.03879515,54.57012049,54.05125879,53.45493593,53.59131712,53.77603323,53.97576174,53.47204276,53.95025335,54.19525073
Post-demographic dividend,PST,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.45938055,49.82808835,49.86919596,49.79932661,50.16526224,50.27210032,50.53246012,50.88189793,50.92456472,51.2131858,51.45200982,51.48366112,51.67042496,51.83355587,51.96311922,52.30191677,52.63570282,52.80796153,53.05662795,53.08863467,52.9519072,52.8846684,52.99655144,53.0734751,53.1890358,53.21007726,53.50302984,53.80012324,54.05226553,54.43756387,53.61357157,53.96665644,54.91834469
French Polynesia,PYF,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.28,48.434,48.394,48.322,48.293,48.246,48.185,48.073,47.966,47.858,47.75,47.641,47.529,47.462,47.392,47.323,47.256,47.193,47.573,47.952,48.331,48.708,49.086,49.092,49.107,49.176,49.269,49.366,49.467,49.564,49.1,49.467,49.431
Qatar,QAT,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.051,46.611,46.3,46.59,46.65,46.821,46.838,45.353,44.855,44.903,44.787,45.468,45.816,46.502,46.232,46.995,48.176,49.487,49.185,49.02,50.74,52.446,52.943,53.337,54.752,56.265,56.934,57.592,58.381,59.074,59.791,59.919,60.464
Romania,ROU,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.068,62.589,62.985,62.159,61.329,60.495,57.433,59.68,58.604,58.681,58.208,57.109,51.304,49.098,48.732,46.904,47.874,47.499,46.845,46.667,46.216,46.117,46.272,46.031,46.226,45.298,44.503,45.952,45.713,45.643,45.428,41.114,42.368
Russian Federation,RUS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.394,58.933,58.116,56.059,54.092,53.612,52.764,51.734,51.067,54.502,54.65,53.501,54.301,54.09,54.655,55.056,55.458,56.037,56.039,56.255,55.968,56.257,56.19,55.906,55.798,55.554,55.72,55.371,55.519,54.955,54.807,55.276,
Rwanda,RWA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.579,51.794,52.145,52.668,53.45,54.202,54.152,54.026,53.819,53.615,53.495,53.581,53.692,53.829,53.965,54.075,54.146,54.193,54.219,54.245,54.288,54.32,54.376,54.445,54.511,54.565,54.648,54.705,47.568,46.328,50.686,49.445,48.584
South Asia,SAS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.19792278,26.39641887,26.38382721,26.51174849,26.65757556,26.75180026,27.15972713,27.58260416,28.02866645,28.33256049,28.68113008,28.60862533,28.5473979,28.56733195,28.60098088,28.62008495,28.4683303,28.3274498,28.20569133,28.14270622,28.07646614,27.48338086,26.89933009,26.13585471,25.34618868,24.69533286,23.87025178,23.33761738,22.49392831,25.12099227,24.17961838,24.76195404,25.56861633
Saudi Arabia,SAU,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.444,14.176,14.167,14.431,14.633,14.879,15.183,15.525,15.91,16.341,16.098,15.987,16.185,16.898,17.564,18.171,18.789,18.441,18.239,17.983,19.227,20.463,21.024,20.775,20.981,22.166,23.235,20.098,22.028,24.565,29.548,27.754,27.75
Sudan,SDN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.672,24.5,25.353,26.246,27.175,28.128,29.112,29.058,29.002,28.935,28.859,28.779,28.701,28.627,28.562,28.508,28.465,28.43,28.402,28.382,28.304,28.229,28.171,28.22,28.28,28.389,28.492,28.594,28.735,28.945,28.681,29.009,29.354
Senegal,SEN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.37,32.417,32.467,32.526,32.605,32.709,32.759,32.836,32.93,33.028,33.124,33.191,33.26,33.33,33.396,33.454,33.487,33.552,33.624,33.702,33.787,33.877,33.973,34.076,34.182,34.29,38.984,35.681,37.148,37.656,37.29,37.959,38.56
Singapore,SGP,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.914,45.646,46.396,47.29,48.244,49.355,50.216,51,50.936,51.8,52.282,52.683,51.727,52.484,52.976,53.731,54.526,55.34,56.188,57.057,57.894,58.678,59.46,59.726,60.955,62.275,62.285,61.708,61.584,62.414,62.444,64.165,63.202
Solomon Islands,SLB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.935,81.778,81.286,81.253,81.015,80.695,80.82,81.073,81.199,81.41,82.419,83.046,83.377,83.216,83.05,82.942,82.868,82.811,82.686,82.726,82.474,82.294,82.377,82.288,82.397,82.481,82.347,82.234,82.186,82.268,81.508,82.294,82.043
Sierra Leone,SLE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.719,64.652,64.602,64.577,64.572,64.575,64.547,64.56,64.595,64.624,64.621,64.623,64.64,64.665,65.918,65,64.07,63.13,62.179,61.219,60.25,59.273,58.289,57.297,56.3,55.081,53.857,52.628,51.396,51.519,51.029,50.928,51.115
El Salvador,SLV,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.474,40.569,41.418,43.297,44.752,42.995,41.768,41.75,45.463,45.593,45.342,45.11,44.893,46.24,44.481,45.22,45.934,46.113,46.057,45.984,45.903,45.447,46.361,47.318,45.976,45.004,45.712,45.037,44.786,45.825,42.644,44.25,45.495
San Marino,SMR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.789,21.722,21.675,21.628,21.563,21.461,21.336,21.212,21.089,20.982,20.902,20.794,20.732,20.702,20.687,20.68,20.631,20.587,20.557,20.554,20.585,20.594,20.641,20.712,20.788,20.858,20.922,20.976,21.027,21.083,20.882,21.094,21.192
Serbia,SRB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.332,49.322,49.188,48.998,48.588,48.131,47.614,47.13,46.866,47.218,46.843,46.452,46.084,45.756,45.279,44.899,44.607,45.196,44.662,43.02,41.658,41.492,41.847,42.941,43.634,43.312,45.324,46.161,46.529,46.945,46.456,48.029,48.531
Sub-Saharan Africa (excluding high income),SSA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.25773644,62.3430757,62.42575008,62.47059654,62.57485021,62.76692623,62.82782358,62.84916549,62.88940515,62.95717568,63.02745913,63.07252218,63.1706098,63.2523032,63.33265151,63.39991124,63.27645617,63.10278985,62.87727095,62.53893431,61.97204725,61.97762038,61.26401529,60.72467623,60.56823305,60.67048183,60.72929322,60.75423924,60.6750658,60.77958178,59.84652461,60.37579357,60.91650039
South Sudan,SSD,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.404,69.362,69.364,69.396,69.409,69.362,69.335,69.313,69.29,69.273,69.272,69.251,69.266,69.308,69.356,69.395,69.416,69.437,69.463,69.509,69.587,69.615,69.66,69.723,69.801,69.893,69.959,70.028,70.103,70.182,69.515,70.14,70.852
Sub-Saharan Africa,SSF,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.25773644,62.3430757,62.42575008,62.47059654,62.57485021,62.76692623,62.82782358,62.84916549,62.88940515,62.95717568,63.02745913,63.07252218,63.1706098,63.2523032,63.33265151,63.39991124,63.27645617,63.10278985,62.87727095,62.53893431,61.97204725,61.97762038,61.26401529,60.72467623,60.56823305,60.67048183,60.72929322,60.75423924,60.6750658,60.77958178,59.84652461,60.37579357,60.91650039
Small states,SST,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.66245662,48.53158718,48.43917584,48.42072986,48.48759168,48.49254572,48.52513016,48.54758472,48.45244319,48.52048106,48.5849557,48.47903726,48.60416476,49.0262189,49.1314621,49.37409526,49.68274543,49.76509572,50.02468366,49.98228596,49.86034072,49.95323902,50.25181428,50.73576108,50.90525351,51.41397871,51.39700018,51.67859023,51.83449475,52.00466364,50.92138126,51.67225603,52.49824917
Sao Tome and Principe,STP,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.518,36.6,36.673,36.755,36.852,36.97,37.063,37.176,37.298,37.407,37.494,37.546,37.572,37.563,37.534,37.491,37.517,37.539,37.555,37.563,37.569,37.561,37.541,37.52,37.518,37.54,37.588,37.657,37.745,37.842,37.399,37.617,37.866
Suriname,SUR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.724,33.794,33.579,32.581,32.686,32.477,32.552,32.629,32.709,32.792,33.457,34.13,34.811,35.499,36.211,36.942,37.677,38.417,39.16,39.908,40.661,41.419,42.177,42.934,43.691,44.448,45.207,45.326,45.879,45.938,43.609,44.581,45.419
Slovak Republic,SVK,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.179,59.71,57.434,55.122,51.357,51.485,52.271,51.734,51.127,51.603,52.263,52.853,52.367,52.647,52.543,51.294,50.708,50.588,50.986,50.292,50.794,50.142,50.679,51.026,51.078,51.944,52.547,52.675,52.281,52.295,51.915,55.126,56.029
Slovenia,SVN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.209,51.233,51.265,51.232,51.192,51.17,51.16,52.383,53.39,51.453,51.437,51.146,51.925,50.188,52.832,52.885,53.253,53.323,53.576,53.618,53.263,52.327,52.219,51.593,52.221,51.887,51.998,53.791,53.726,53.215,53.162,54.068,54.645
Sweden,SWE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.815,62.125,60.773,59.34,58.478,58.918,59.02,58.566,57.345,58.367,58.107,58.583,58.706,58.79,58.479,58.791,59.268,59.739,59.86,59.39,58.955,59.493,59.726,60.155,60.305,60.588,60.71,61.032,61.235,61.291,60.587,60.884,61.613
Eswatini,SWZ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.172,44.27,44.347,44.43,44.57,44.751,44.86,45.04,45.26,45.473,45.675,45.821,45.928,46.009,46.085,46.168,46.255,46.335,46.397,46.437,46.473,46.513,46.58,46.656,46.718,46.759,46.906,47.002,47.075,47.169,46.715,46.881,47.075
Sint Maarten (Dutch part),SXM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.168,19.332,19.511,19.718,20.067,20.45,19.006,17.683,16.471,18.549,20.838,20.192,19.567,18.961,17.701,16.498,15.353,14.187,13.68,13.191,12.963,14.919,15.117,15.38,15.662,15.907,16.091,16.238,16.349,16.438,15.962,16.379,16.83
Turks and Caicos Islands,TCA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.581,64.518,64.461,64.422,63.829,63.223,62.613,62.003,61.388,60.769,60.146,59.519,58.888,58.252,57.612,56.971,56.329,55.686,55.039,54.39,53.738,53.086,52.431,51.776,51.12,50.464,49.807,49.148,48.49,48.56,48.097,48.15,48.42
East Asia & Pacific (IDA & IBRD countries),TEA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.08858024,68.76424962,68.60099554,68.24688428,68.1530781,67.93977985,67.73054957,67.35878583,67.20267936,66.9357027,66.69563123,66.0218293,65.25800805,64.67667283,64.02599949,63.46574272,62.91456919,62.8683786,62.35538409,61.8031938,61.2928063,61.40079325,61.18372974,60.81386252,60.68221942,60.49658943,60.20475602,59.84438755,59.74086484,59.63257578,57.55489548,59.39417897,59.40423724
Europe & Central Asia (IDA & IBRD countries),TEC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.77444863,53.64893164,53.27581251,51.76202982,51.49143012,51.0764758,50.36491667,49.66067475,49.27098192,50.49910749,50.02911149,49.57500974,49.41538414,48.84392876,48.37503768,48.27419124,48.19335118,48.28522198,48.3090762,48.51013866,48.60736196,48.78052026,48.77639438,48.70433845,48.6623822,48.62583699,48.70439605,48.75380455,48.77494287,48.56488844,47.55935698,48.04777268,
Togo,TGO,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.271,54.278,54.31,54.361,54.424,54.491,54.634,54.775,54.912,55.049,55.186,55.216,55.253,55.291,55.322,55.343,55.33,55.32,55.314,55.315,55.328,55.34,55.368,55.413,55.475,55.554,55.637,55.735,55.847,55.973,55.44,55.991,56.406
Thailand,THA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.615,65.473,65.359,65.264,65.193,66.119,67.045,67.549,65.914,64.687,65.026,65.183,65.181,65.178,65.272,66.293,65.101,65.94,65.755,64.666,63.68,65.914,65.299,62.09,61.528,61.103,60.183,59.397,59.661,59.018,59.206,59.185,58.692
Tajikistan,TJK,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.376,31.362,31.361,31.382,31.4,31.398,31.392,31.382,31.365,31.349,31.34,31.333,31.321,31.309,31.584,31.006,30.415,29.761,29.124,28.923,29.404,29.893,30.388,30.888,31.395,31.904,32.416,31.939,31.428,30.947,30.65,31.3,31.325
Turkmenistan,TKM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.199,51.702,53.121,53.227,55.095,56.018,55.573,56.926,56.367,55.016,54.633,54.349,54.415,54.22,53.888,52.974,52.271,51.617,50.82,50.554,50.148,49.541,49.153,48.842,48.564,48.423,48.3,48.18,48.076,47.981,46.969,47.452,47.449
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.45745562,42.74653955,43.45466701,44.23994749,44.9398572,45.74657931,45.55252236,46.66146049,47.13703067,47.38650331,47.51801026,48.05312154,48.55711394,49.0275029,49.82260884,50.538215,50.83789253,50.77626018,50.74709246,51.32702838,50.89162885,50.50669929,51.09881938,50.96051228,50.75259227,50.99027629,51.07923737,51.40499079,51.8366387,52.23008324,47.64071644,50.11191706,51.24610366
Timor-Leste,TLS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.296,62.772,62.318,61.894,61.634,61.374,61.02,60.991,61.298,64.463,63.653,62.751,63.397,63.751,63.915,63.87,64.33,63.754,63.125,62.605,62.143,61.911,61.674,61.662,61.522,61.468,61.387,61.743,61.923,61.046,60.463,60.757,61.467
Middle East & North Africa (IDA & IBRD countries),TMN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.47339786,16.52857368,16.82464268,16.7564534,17.09259134,16.89456581,16.75693224,16.77315808,16.82341503,17.4509239,17.73580037,17.88067186,17.46260092,17.8460694,18.23105276,18.64024873,18.66781438,18.92023315,17.95710953,18.35253182,18.1999814,17.72345699,17.93010204,17.8449397,17.67402597,18.11170207,18.68454295,18.42875426,17.4324572,16.62376027,15.16557042,15.41261153,15.97205739
Tonga,TON,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.836,38.133,40.469,42.832,45.214,45.08,44.946,44.814,44.688,44.564,44.442,44.319,44.193,44.066,43.941,43.818,43.695,43.582,43.486,43.394,43.304,43.218,43.121,43.014,42.91,42.811,42.712,42.609,42.507,42.54,42.151,42.359,42.347
South Asia (IDA & IBRD),TSA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.19792278,26.39641887,26.38382721,26.51174849,26.65757556,26.75180026,27.15972713,27.58260416,28.02866645,28.33256049,28.68113008,28.60862533,28.5473979,28.56733195,28.60098088,28.62008495,28.4683303,28.3274498,28.20569133,28.14270622,28.07646614,27.48338086,26.89933009,26.13585471,25.34618868,24.69533286,23.87025178,23.33761738,22.49392831,25.12099227,24.17961838,24.76195404,25.56861633
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.25773644,62.3430757,62.42575008,62.47059654,62.57485021,62.76692623,62.82782358,62.84916549,62.88940515,62.95717568,63.02745913,63.07252218,63.1706098,63.2523032,63.33265151,63.39991124,63.27645617,63.10278985,62.87727095,62.53893431,61.97204725,61.97762038,61.26401529,60.72467623,60.56823305,60.67048183,60.72929322,60.75423924,60.6750658,60.77958178,59.84652461,60.37579357,60.91650039
